date_id,full_date,year,quarter,month,month_name,day,weekday
20240410,2024-04-10 17:59:36,2024,2,4,April,10,2
20240805,2024-08-05 08:30:07,2024,3,8,August,5,0
20250714,2025-07-14 20:07:18,2025,3,7,July,14,0
20250102,2025-01-02 14:24:27,2025,1,1,January,2,3
20241029,2024-10-29 13:42:38,2024,4,10,October,29,1
20250611,2025-06-11 17:04:37,2025,2,6,June,11,2
20240208,2024-02-08 09:06:15,2024,1,2,February,8,3
20240112,2024-01-12 17:02:05,2024,1,1,January,12,4
20250726,2025-07-26 01:37:30,2025,3,7,July,26,5
20250227,2025-02-27 11:28:55,2025,1,2,February,27,3
20240803,2024-08-03 20:26:23,2024,3,8,August,3,5
20250514,2025-05-14 05:13:25,2025,2,5,May,14,2
20250328,2025-03-28 10:47:01,2025,1,3,March,28,4
20250517,2025-05-17 00:18:39,2025,2,5,May,17,5
20240208,2024-02-08 08:01:51,2024,1,2,February,8,3
20250709,2025-07-09 11:19:44,2025,3,7,July,9,2
20250608,2025-06-08 22:14:21,2025,2,6,June,8,6
20240129,2024-01-29 17:59:13,2024,1,1,January,29,0
20241207,2024-12-07 05:32:30,2024,4,12,December,7,5
20240108,2024-01-08 05:58:36,2024,1,1,January,8,0
20250806,2025-08-06 15:11:59,2025,3,8,August,6,2
20240627,2024-06-27 19:54:34,2024,2,6,June,27,3
20240724,2024-07-24 14:09:03,2024,3,7,July,24,2
20241231,2024-12-31 15:20:44,2024,4,12,December,31,1
20240520,2024-05-20 00:51:46,2024,2,5,May,20,0
20250824,2025-08-24 14:12:37,2025,3,8,August,24,6
20240930,2024-09-30 00:08:59,2024,3,9,September,30,0
20241116,2024-11-16 19:56:41,2024,4,11,November,16,5
20250927,2025-09-27 18:24:33,2025,3,9,September,27,5
20250626,2025-06-26 17:06:51,2025,2,6,June,26,3
20240725,2024-07-25 12:00:44,2024,3,7,July,25,3
20250430,2025-04-30 06:23:35,2025,2,4,April,30,2
20241114,2024-11-14 22:30:11,2024,4,11,November,14,3
20240903,2024-09-03 11:44:03,2024,3,9,September,3,1
20240903,2024-09-03 11:41:38,2024,3,9,September,3,1
20250706,2025-07-06 08:34:18,2025,3,7,July,6,6
20250411,2025-04-11 18:01:49,2025,2,4,April,11,4
20240519,2024-05-19 07:17:57,2024,2,5,May,19,6
20241003,2024-10-03 03:51:30,2024,4,10,October,3,3
20250820,2025-08-20 13:35:54,2025,3,8,August,20,2
20250208,2025-02-08 02:50:08,2025,1,2,February,8,5
20250414,2025-04-14 23:04:08,2025,2,4,April,14,0
20241206,2024-12-06 05:32:58,2024,4,12,December,6,4
20250710,2025-07-10 18:14:18,2025,3,7,July,10,3
20240603,2024-06-03 20:23:50,2024,2,6,June,3,0
20250803,2025-08-03 00:05:53,2025,3,8,August,3,6
20240902,2024-09-02 00:22:45,2024,3,9,September,2,0
20240107,2024-01-07 07:18:50,2024,1,1,January,7,6
20250916,2025-09-16 22:58:59,2025,3,9,September,16,1
20241213,2024-12-13 02:47:30,2024,4,12,December,13,4
20241013,2024-10-13 16:10:02,2024,4,10,October,13,6
20240101,2024-01-01 18:07:21,2024,1,1,January,1,0
20250318,2025-03-18 17:57:55,2025,1,3,March,18,1
20240620,2024-06-20 05:16:44,2024,2,6,June,20,3
20250622,2025-06-22 17:51:56,2025,2,6,June,22,6
20240421,2024-04-21 00:22:18,2024,2,4,April,21,6
20240129,2024-01-29 21:32:00,2024,1,1,January,29,0
20240827,2024-08-27 03:44:31,2024,3,8,August,27,1
20240826,2024-08-26 16:09:08,2024,3,8,August,26,0
20240920,2024-09-20 18:04:41,2024,3,9,September,20,4
20240513,2024-05-13 20:34:58,2024,2,5,May,13,0
20240113,2024-01-13 03:58:31,2024,1,1,January,13,5
20240219,2024-02-19 10:18:19,2024,1,2,February,19,0
20250519,2025-05-19 01:14:06,2025,2,5,May,19,0
20240222,2024-02-22 18:32:18,2024,1,2,February,22,3
20241019,2024-10-19 07:14:33,2024,4,10,October,19,5
20240511,2024-05-11 02:35:07,2024,2,5,May,11,5
20241209,2024-12-09 06:49:56,2024,4,12,December,9,0
20241011,2024-10-11 07:14:37,2024,4,10,October,11,4
20250428,2025-04-28 19:51:50,2025,2,4,April,28,0
20250221,2025-02-21 16:44:18,2025,1,2,February,21,4
20250409,2025-04-09 01:16:49,2025,2,4,April,9,2
20250302,2025-03-02 08:01:17,2025,1,3,March,2,6
20240830,2024-08-30 05:40:41,2024,3,8,August,30,4
20241216,2024-12-16 09:10:50,2024,4,12,December,16,0
20250228,2025-02-28 07:25:00,2025,1,2,February,28,4
20250402,2025-04-02 08:47:52,2025,2,4,April,2,2
20241231,2024-12-31 07:45:35,2024,4,12,December,31,1
20240502,2024-05-02 13:39:33,2024,2,5,May,2,3
20240727,2024-07-27 16:42:38,2024,3,7,July,27,5
20240323,2024-03-23 12:27:13,2024,1,3,March,23,5
20250328,2025-03-28 18:59:40,2025,1,3,March,28,4
20241116,2024-11-16 08:47:00,2024,4,11,November,16,5
20250602,2025-06-02 23:16:25,2025,2,6,June,2,0
20250918,2025-09-18 08:31:23,2025,3,9,September,18,3
20250314,2025-03-14 05:14:47,2025,1,3,March,14,4
20250415,2025-04-15 06:52:15,2025,2,4,April,15,1
20250929,2025-09-29 10:20:11,2025,3,9,September,29,0
20250424,2025-04-24 19:32:52,2025,2,4,April,24,3
20240624,2024-06-24 23:47:54,2024,2,6,June,24,0
20250525,2025-05-25 13:24:00,2025,2,5,May,25,6
20250801,2025-08-01 08:16:15,2025,3,8,August,1,4
20250122,2025-01-22 14:29:33,2025,1,1,January,22,2
20240408,2024-04-08 07:01:48,2024,2,4,April,8,0
20240923,2024-09-23 03:27:10,2024,3,9,September,23,0
20250111,2025-01-11 23:06:18,2025,1,1,January,11,5
20250508,2025-05-08 00:54:11,2025,2,5,May,8,3
20250315,2025-03-15 06:52:48,2025,1,3,March,15,5
20250604,2025-06-04 06:48:51,2025,2,6,June,4,2
20240320,2024-03-20 18:04:05,2024,1,3,March,20,2
20240513,2024-05-13 20:19:42,2024,2,5,May,13,0
20240610,2024-06-10 11:35:47,2024,2,6,June,10,0
20250409,2025-04-09 16:26:09,2025,2,4,April,9,2
20240805,2024-08-05 12:31:26,2024,3,8,August,5,0
20240620,2024-06-20 04:01:58,2024,2,6,June,20,3
20250511,2025-05-11 15:14:43,2025,2,5,May,11,6
20240901,2024-09-01 18:09:51,2024,3,9,September,1,6
20240421,2024-04-21 04:33:40,2024,2,4,April,21,6
20240901,2024-09-01 06:52:10,2024,3,9,September,1,6
20240113,2024-01-13 23:13:39,2024,1,1,January,13,5
20240328,2024-03-28 13:43:27,2024,1,3,March,28,3
20250429,2025-04-29 14:31:37,2025,2,4,April,29,1
20240531,2024-05-31 04:57:41,2024,2,5,May,31,4
20250115,2025-01-15 08:08:56,2025,1,1,January,15,2
20241118,2024-11-18 15:19:00,2024,4,11,November,18,0
20250501,2025-05-01 20:43:59,2025,2,5,May,1,3
20240507,2024-05-07 11:34:49,2024,2,5,May,7,1
20240331,2024-03-31 07:27:21,2024,1,3,March,31,6
20241007,2024-10-07 04:18:36,2024,4,10,October,7,0
20241205,2024-12-05 07:46:29,2024,4,12,December,5,3
20240617,2024-06-17 04:29:58,2024,2,6,June,17,0
20240520,2024-05-20 20:29:50,2024,2,5,May,20,0
20250825,2025-08-25 02:19:20,2025,3,8,August,25,0
20241231,2024-12-31 15:35:05,2024,4,12,December,31,1
20250219,2025-02-19 10:34:44,2025,1,2,February,19,2
20250801,2025-08-01 17:25:20,2025,3,8,August,1,4
20240629,2024-06-29 13:39:00,2024,2,6,June,29,5
20241025,2024-10-25 05:48:44,2024,4,10,October,25,4
20240223,2024-02-23 16:01:12,2024,1,2,February,23,4
20240805,2024-08-05 10:49:04,2024,3,8,August,5,0
20250312,2025-03-12 09:23:12,2025,1,3,March,12,2
20241109,2024-11-09 20:06:20,2024,4,11,November,9,5
20240812,2024-08-12 02:13:50,2024,3,8,August,12,0
20240225,2024-02-25 00:39:34,2024,1,2,February,25,6
20241023,2024-10-23 03:31:23,2024,4,10,October,23,2
20240229,2024-02-29 12:57:11,2024,1,2,February,29,3
20250111,2025-01-11 11:07:38,2025,1,1,January,11,5
20240905,2024-09-05 19:39:30,2024,3,9,September,5,3
20241205,2024-12-05 10:09:05,2024,4,12,December,5,3
20250508,2025-05-08 16:40:10,2025,2,5,May,8,3
20241028,2024-10-28 01:20:11,2024,4,10,October,28,0
20240613,2024-06-13 13:25:44,2024,2,6,June,13,3
20240219,2024-02-19 23:38:55,2024,1,2,February,19,0
20240602,2024-06-02 12:51:25,2024,2,6,June,2,6
20241116,2024-11-16 19:26:05,2024,4,11,November,16,5
20240525,2024-05-25 08:27:34,2024,2,5,May,25,5
20250426,2025-04-26 12:37:30,2025,2,4,April,26,5
20240816,2024-08-16 08:15:58,2024,3,8,August,16,4
20250515,2025-05-15 07:13:26,2025,2,5,May,15,3
20250817,2025-08-17 20:35:34,2025,3,8,August,17,6
20250201,2025-02-01 00:52:32,2025,1,2,February,1,5
20240131,2024-01-31 21:08:26,2024,1,1,January,31,2
20250423,2025-04-23 16:19:33,2025,2,4,April,23,2
20240620,2024-06-20 04:17:26,2024,2,6,June,20,3
20250115,2025-01-15 00:00:04,2025,1,1,January,15,2
20250727,2025-07-27 06:31:23,2025,3,7,July,27,6
20240220,2024-02-20 14:00:24,2024,1,2,February,20,1
20241024,2024-10-24 01:15:32,2024,4,10,October,24,3
20250617,2025-06-17 23:35:45,2025,2,6,June,17,1
20241018,2024-10-18 17:12:41,2024,4,10,October,18,4
20240616,2024-06-16 18:33:42,2024,2,6,June,16,6
20241105,2024-11-05 11:17:27,2024,4,11,November,5,1
20240709,2024-07-09 07:36:08,2024,3,7,July,9,1
20240228,2024-02-28 03:26:06,2024,1,2,February,28,2
20240702,2024-07-02 06:18:40,2024,3,7,July,2,1
20250129,2025-01-29 03:23:57,2025,1,1,January,29,2
20250416,2025-04-16 00:45:18,2025,2,4,April,16,2
20240911,2024-09-11 12:23:09,2024,3,9,September,11,2
20241014,2024-10-14 06:50:33,2024,4,10,October,14,0
20240730,2024-07-30 22:01:26,2024,3,7,July,30,1
20240925,2024-09-25 08:32:50,2024,3,9,September,25,2
20250224,2025-02-24 08:22:28,2025,1,2,February,24,0
20241007,2024-10-07 19:47:47,2024,4,10,October,7,0
20250121,2025-01-21 21:12:54,2025,1,1,January,21,1
20240127,2024-01-27 19:30:27,2024,1,1,January,27,5
20240220,2024-02-20 07:53:07,2024,1,2,February,20,1
20240419,2024-04-19 19:37:10,2024,2,4,April,19,4
20250221,2025-02-21 12:08:59,2025,1,2,February,21,4
20240927,2024-09-27 06:49:57,2024,3,9,September,27,4
20241013,2024-10-13 20:51:32,2024,4,10,October,13,6
20240210,2024-02-10 12:50:20,2024,1,2,February,10,5
20250902,2025-09-02 09:39:24,2025,3,9,September,2,1
20250316,2025-03-16 08:43:26,2025,1,3,March,16,6
20240723,2024-07-23 09:55:10,2024,3,7,July,23,1
20240724,2024-07-24 06:20:05,2024,3,7,July,24,2
20250707,2025-07-07 08:32:38,2025,3,7,July,7,0
20250915,2025-09-15 10:53:59,2025,3,9,September,15,0
20250610,2025-06-10 06:34:01,2025,2,6,June,10,1
20240824,2024-08-24 10:39:51,2024,3,8,August,24,5
20250408,2025-04-08 22:51:25,2025,2,4,April,8,1
20240820,2024-08-20 01:50:36,2024,3,8,August,20,1
20250219,2025-02-19 14:57:19,2025,1,2,February,19,2
20250605,2025-06-05 14:54:46,2025,2,6,June,5,3
20240609,2024-06-09 00:41:42,2024,2,6,June,9,6
20240829,2024-08-29 03:35:32,2024,3,8,August,29,3
20241204,2024-12-04 08:55:19,2024,4,12,December,4,2
20240409,2024-04-09 03:00:50,2024,2,4,April,9,1
20240531,2024-05-31 23:59:01,2024,2,5,May,31,4
20241113,2024-11-13 21:36:34,2024,4,11,November,13,2
20240610,2024-06-10 14:24:39,2024,2,6,June,10,0
20250419,2025-04-19 10:41:06,2025,2,4,April,19,5
20250410,2025-04-10 19:21:09,2025,2,4,April,10,3
20250527,2025-05-27 04:50:07,2025,2,5,May,27,1
20250628,2025-06-28 07:21:53,2025,2,6,June,28,5
20240913,2024-09-13 20:10:02,2024,3,9,September,13,4
20240915,2024-09-15 23:26:55,2024,3,9,September,15,6
20240619,2024-06-19 06:22:24,2024,2,6,June,19,2
20240503,2024-05-03 22:28:31,2024,2,5,May,3,4
20240417,2024-04-17 11:09:57,2024,2,4,April,17,2
20250621,2025-06-21 01:00:48,2025,2,6,June,21,5
20250717,2025-07-17 06:16:54,2025,3,7,July,17,3
20250621,2025-06-21 13:13:23,2025,2,6,June,21,5
20241027,2024-10-27 23:53:29,2024,4,10,October,27,6
20241217,2024-12-17 05:44:29,2024,4,12,December,17,1
20240522,2024-05-22 20:35:58,2024,2,5,May,22,2
20240416,2024-04-16 15:48:46,2024,2,4,April,16,1
20241206,2024-12-06 23:38:05,2024,4,12,December,6,4
20241108,2024-11-08 23:13:12,2024,4,11,November,8,4
20240211,2024-02-11 00:12:52,2024,1,2,February,11,6
20240330,2024-03-30 01:24:31,2024,1,3,March,30,5
20240527,2024-05-27 15:04:37,2024,2,5,May,27,0
20241024,2024-10-24 03:11:20,2024,4,10,October,24,3
20240829,2024-08-29 14:18:38,2024,3,8,August,29,3
20240710,2024-07-10 15:37:43,2024,3,7,July,10,2
20250825,2025-08-25 18:46:17,2025,3,8,August,25,0
20240621,2024-06-21 18:33:52,2024,2,6,June,21,4
20250916,2025-09-16 12:11:10,2025,3,9,September,16,1
20250219,2025-02-19 22:40:39,2025,1,2,February,19,2
20240108,2024-01-08 10:58:51,2024,1,1,January,8,0
20240213,2024-02-13 17:37:36,2024,1,2,February,13,1
20250619,2025-06-19 02:42:35,2025,2,6,June,19,3
20240907,2024-09-07 04:30:01,2024,3,9,September,7,5
20250429,2025-04-29 05:22:36,2025,2,4,April,29,1
20250406,2025-04-06 06:28:17,2025,2,4,April,6,6
20240222,2024-02-22 22:24:00,2024,1,2,February,22,3
20241016,2024-10-16 16:28:54,2024,4,10,October,16,2
20250417,2025-04-17 02:55:29,2025,2,4,April,17,3
20240309,2024-03-09 03:57:22,2024,1,3,March,9,5
20240809,2024-08-09 02:13:59,2024,3,8,August,9,4
20241206,2024-12-06 06:40:20,2024,4,12,December,6,4
20240219,2024-02-19 11:05:16,2024,1,2,February,19,0
20241026,2024-10-26 16:38:12,2024,4,10,October,26,5
20250911,2025-09-11 21:51:53,2025,3,9,September,11,3
20240626,2024-06-26 18:48:29,2024,2,6,June,26,2
20250314,2025-03-14 01:03:26,2025,1,3,March,14,4
20250616,2025-06-16 09:24:59,2025,2,6,June,16,0
20250104,2025-01-04 19:14:50,2025,1,1,January,4,5
20240629,2024-06-29 03:52:56,2024,2,6,June,29,5
20240215,2024-02-15 10:24:18,2024,1,2,February,15,3
20241015,2024-10-15 07:19:57,2024,4,10,October,15,1
20250829,2025-08-29 19:28:26,2025,3,8,August,29,4
20240105,2024-01-05 04:05:58,2024,1,1,January,5,4
20240312,2024-03-12 13:58:28,2024,1,3,March,12,1
20240217,2024-02-17 05:23:21,2024,1,2,February,17,5
20240518,2024-05-18 11:36:13,2024,2,5,May,18,5
20240822,2024-08-22 02:08:00,2024,3,8,August,22,3
20250815,2025-08-15 02:45:02,2025,3,8,August,15,4
20240925,2024-09-25 17:53:50,2024,3,9,September,25,2
20241130,2024-11-30 14:10:44,2024,4,11,November,30,5
20240414,2024-04-14 13:48:52,2024,2,4,April,14,6
20250501,2025-05-01 12:47:25,2025,2,5,May,1,3
20250531,2025-05-31 21:15:13,2025,2,5,May,31,5
20240704,2024-07-04 11:31:26,2024,3,7,July,4,3
20250618,2025-06-18 14:29:01,2025,2,6,June,18,2
20241026,2024-10-26 01:34:26,2024,4,10,October,26,5
20240804,2024-08-04 17:46:52,2024,3,8,August,4,6
20250826,2025-08-26 16:24:10,2025,3,8,August,26,1
20250224,2025-02-24 09:19:50,2025,1,2,February,24,0
20240109,2024-01-09 09:59:58,2024,1,1,January,9,1
20240528,2024-05-28 04:48:07,2024,2,5,May,28,1
20240212,2024-02-12 08:02:23,2024,1,2,February,12,0
20250603,2025-06-03 08:35:35,2025,2,6,June,3,1
20250807,2025-08-07 18:21:04,2025,3,8,August,7,3
20250305,2025-03-05 01:39:53,2025,1,3,March,5,2
20241215,2024-12-15 15:18:41,2024,4,12,December,15,6
20240310,2024-03-10 22:47:39,2024,1,3,March,10,6
20240419,2024-04-19 21:57:06,2024,2,4,April,19,4
20240830,2024-08-30 11:34:05,2024,3,8,August,30,4
20240710,2024-07-10 15:15:04,2024,3,7,July,10,2
20240809,2024-08-09 13:36:21,2024,3,8,August,9,4
20240720,2024-07-20 08:18:29,2024,3,7,July,20,5
20250116,2025-01-16 03:39:50,2025,1,1,January,16,3
20250101,2025-01-01 00:25:19,2025,1,1,January,1,2
20240629,2024-06-29 08:09:04,2024,2,6,June,29,5
20250224,2025-02-24 23:03:37,2025,1,2,February,24,0
20241029,2024-10-29 21:54:58,2024,4,10,October,29,1
20240926,2024-09-26 00:31:22,2024,3,9,September,26,3
20250703,2025-07-03 14:54:31,2025,3,7,July,3,3
20250122,2025-01-22 10:07:08,2025,1,1,January,22,2
20250727,2025-07-27 16:10:24,2025,3,7,July,27,6
20250911,2025-09-11 09:05:25,2025,3,9,September,11,3
20250825,2025-08-25 17:23:34,2025,3,8,August,25,0
20250816,2025-08-16 10:18:58,2025,3,8,August,16,5
20241231,2024-12-31 20:56:11,2024,4,12,December,31,1
20240817,2024-08-17 03:32:21,2024,3,8,August,17,5
20240103,2024-01-03 10:14:14,2024,1,1,January,3,2
20241216,2024-12-16 13:07:06,2024,4,12,December,16,0
20250426,2025-04-26 17:28:35,2025,2,4,April,26,5
20250330,2025-03-30 16:40:35,2025,1,3,March,30,6
20240507,2024-05-07 12:49:14,2024,2,5,May,7,1
20240912,2024-09-12 04:59:33,2024,3,9,September,12,3
20241116,2024-11-16 23:40:34,2024,4,11,November,16,5
20240906,2024-09-06 23:36:33,2024,3,9,September,6,4
20241025,2024-10-25 23:33:48,2024,4,10,October,25,4
20250928,2025-09-28 23:57:46,2025,3,9,September,28,6
20241227,2024-12-27 04:24:04,2024,4,12,December,27,4
20241225,2024-12-25 07:09:02,2024,4,12,December,25,2
20250521,2025-05-21 21:30:17,2025,2,5,May,21,2
20240722,2024-07-22 22:57:18,2024,3,7,July,22,0
20250503,2025-05-03 05:04:48,2025,2,5,May,3,5
20241121,2024-11-21 13:42:30,2024,4,11,November,21,3
20240229,2024-02-29 11:14:30,2024,1,2,February,29,3
20240107,2024-01-07 19:05:35,2024,1,1,January,7,6
20250130,2025-01-30 04:13:20,2025,1,1,January,30,3
20240804,2024-08-04 07:39:35,2024,3,8,August,4,6
20241123,2024-11-23 04:34:49,2024,4,11,November,23,5
20250811,2025-08-11 07:45:16,2025,3,8,August,11,0
20250125,2025-01-25 00:03:05,2025,1,1,January,25,5
20250211,2025-02-11 12:20:44,2025,1,2,February,11,1
20250206,2025-02-06 23:18:45,2025,1,2,February,6,3
20250421,2025-04-21 16:12:14,2025,2,4,April,21,0
20240406,2024-04-06 16:11:46,2024,2,4,April,6,5
20240712,2024-07-12 15:03:06,2024,3,7,July,12,4
20241027,2024-10-27 23:38:37,2024,4,10,October,27,6
20240916,2024-09-16 14:40:42,2024,3,9,September,16,0
20250628,2025-06-28 00:33:57,2025,2,6,June,28,5
20250629,2025-06-29 23:12:29,2025,2,6,June,29,6
20240515,2024-05-15 16:32:06,2024,2,5,May,15,2
20241111,2024-11-11 05:28:44,2024,4,11,November,11,0
20240814,2024-08-14 12:22:53,2024,3,8,August,14,2
20250427,2025-04-27 18:51:12,2025,2,4,April,27,6
20250902,2025-09-02 00:51:11,2025,3,9,September,2,1
20240412,2024-04-12 22:12:17,2024,2,4,April,12,4
20240111,2024-01-11 02:46:21,2024,1,1,January,11,3
20250311,2025-03-11 06:41:45,2025,1,3,March,11,1
20240205,2024-02-05 20:59:55,2024,1,2,February,5,0
20250411,2025-04-11 20:50:08,2025,2,4,April,11,4
20250223,2025-02-23 15:49:25,2025,1,2,February,23,6
20250507,2025-05-07 21:35:10,2025,2,5,May,7,2
20250918,2025-09-18 16:15:57,2025,3,9,September,18,3
20240218,2024-02-18 11:45:11,2024,1,2,February,18,6
20241018,2024-10-18 11:18:38,2024,4,10,October,18,4
20240730,2024-07-30 19:41:20,2024,3,7,July,30,1
20250518,2025-05-18 03:28:21,2025,2,5,May,18,6
20240222,2024-02-22 20:05:11,2024,1,2,February,22,3
20240720,2024-07-20 18:50:27,2024,3,7,July,20,5
20250304,2025-03-04 03:41:34,2025,1,3,March,4,1
20250808,2025-08-08 16:41:26,2025,3,8,August,8,4
20250110,2025-01-10 06:05:31,2025,1,1,January,10,4
20241009,2024-10-09 07:34:29,2024,4,10,October,9,2
20241017,2024-10-17 03:14:43,2024,4,10,October,17,3
20250619,2025-06-19 04:48:39,2025,2,6,June,19,3
20250428,2025-04-28 03:18:27,2025,2,4,April,28,0
20250217,2025-02-17 07:38:35,2025,1,2,February,17,0
20250417,2025-04-17 09:11:49,2025,2,4,April,17,3
20250705,2025-07-05 17:15:59,2025,3,7,July,5,5
20240304,2024-03-04 09:53:13,2024,1,3,March,4,0
20241005,2024-10-05 20:28:14,2024,4,10,October,5,5
20240713,2024-07-13 08:04:07,2024,3,7,July,13,5
20240112,2024-01-12 13:21:19,2024,1,1,January,12,4
20250325,2025-03-25 19:29:19,2025,1,3,March,25,1
20240126,2024-01-26 12:56:39,2024,1,1,January,26,4
20241104,2024-11-04 19:04:57,2024,4,11,November,4,0
20241128,2024-11-28 22:06:59,2024,4,11,November,28,3
20240922,2024-09-22 18:00:16,2024,3,9,September,22,6
20241213,2024-12-13 17:24:13,2024,4,12,December,13,4
20240626,2024-06-26 07:31:02,2024,2,6,June,26,2
20241004,2024-10-04 23:15:45,2024,4,10,October,4,4
20240318,2024-03-18 20:09:54,2024,1,3,March,18,0
20250919,2025-09-19 20:42:06,2025,3,9,September,19,4
20240624,2024-06-24 09:16:27,2024,2,6,June,24,0
20241215,2024-12-15 22:15:44,2024,4,12,December,15,6
20241109,2024-11-09 05:06:25,2024,4,11,November,9,5
20241213,2024-12-13 11:20:25,2024,4,12,December,13,4
20250228,2025-02-28 02:48:04,2025,1,2,February,28,4
20250415,2025-04-15 13:27:08,2025,2,4,April,15,1
20250718,2025-07-18 22:21:56,2025,3,7,July,18,4
20240223,2024-02-23 05:14:31,2024,1,2,February,23,4
20250604,2025-06-04 00:32:22,2025,2,6,June,4,2
20240313,2024-03-13 14:44:32,2024,1,3,March,13,2
20250804,2025-08-04 02:28:39,2025,3,8,August,4,0
20240828,2024-08-28 22:42:49,2024,3,8,August,28,2
20250826,2025-08-26 20:26:41,2025,3,8,August,26,1
20240501,2024-05-01 10:12:55,2024,2,5,May,1,2
20250725,2025-07-25 15:48:14,2025,3,7,July,25,4
20250223,2025-02-23 04:58:24,2025,1,2,February,23,6
20241202,2024-12-02 22:58:06,2024,4,12,December,2,0
20240809,2024-08-09 17:18:42,2024,3,8,August,9,4
20240327,2024-03-27 12:31:50,2024,1,3,March,27,2
20250728,2025-07-28 08:58:58,2025,3,7,July,28,0
20250814,2025-08-14 00:27:47,2025,3,8,August,14,3
20240403,2024-04-03 17:45:44,2024,2,4,April,3,2
20250513,2025-05-13 03:38:56,2025,2,5,May,13,1
20250806,2025-08-06 17:23:05,2025,3,8,August,6,2
20240328,2024-03-28 04:22:13,2024,1,3,March,28,3
20250816,2025-08-16 23:29:52,2025,3,8,August,16,5
20250212,2025-02-12 05:35:01,2025,1,2,February,12,2
20241223,2024-12-23 10:36:57,2024,4,12,December,23,0
20250606,2025-06-06 02:47:34,2025,2,6,June,6,4
20241024,2024-10-24 16:53:49,2024,4,10,October,24,3
20240425,2024-04-25 21:09:04,2024,2,4,April,25,3
20250215,2025-02-15 14:33:32,2025,1,2,February,15,5
20250618,2025-06-18 06:24:46,2025,2,6,June,18,2
20240518,2024-05-18 23:13:15,2024,2,5,May,18,5
20240905,2024-09-05 05:18:07,2024,3,9,September,5,3
20240424,2024-04-24 13:53:05,2024,2,4,April,24,2
20250223,2025-02-23 18:10:36,2025,1,2,February,23,6
20250602,2025-06-02 14:46:54,2025,2,6,June,2,0
20250423,2025-04-23 01:36:50,2025,2,4,April,23,2
20250208,2025-02-08 10:47:06,2025,1,2,February,8,5
20240412,2024-04-12 03:12:14,2024,2,4,April,12,4
20250321,2025-03-21 10:25:28,2025,1,3,March,21,4
20240407,2024-04-07 01:36:43,2024,2,4,April,7,6
20241027,2024-10-27 13:58:53,2024,4,10,October,27,6
20240525,2024-05-25 12:00:35,2024,2,5,May,25,5
20250401,2025-04-01 15:58:46,2025,2,4,April,1,1
20240821,2024-08-21 20:35:09,2024,3,8,August,21,2
20240315,2024-03-15 01:09:44,2024,1,3,March,15,4
20240731,2024-07-31 17:45:53,2024,3,7,July,31,2
20240824,2024-08-24 08:53:00,2024,3,8,August,24,5
20250709,2025-07-09 14:48:58,2025,3,7,July,9,2
20240206,2024-02-06 12:56:38,2024,1,2,February,6,1
20241225,2024-12-25 00:08:20,2024,4,12,December,25,2
20241221,2024-12-21 19:41:00,2024,4,12,December,21,5
20250818,2025-08-18 04:02:41,2025,3,8,August,18,0
20241015,2024-10-15 07:11:59,2024,4,10,October,15,1
20240813,2024-08-13 08:14:58,2024,3,8,August,13,1
20241018,2024-10-18 00:03:08,2024,4,10,October,18,4
20250814,2025-08-14 17:39:11,2025,3,8,August,14,3
20250609,2025-06-09 02:37:37,2025,2,6,June,9,0
20240123,2024-01-23 02:58:57,2024,1,1,January,23,1
20240602,2024-06-02 00:26:44,2024,2,6,June,2,6
20250827,2025-08-27 18:05:55,2025,3,8,August,27,2
20250929,2025-09-29 17:17:46,2025,3,9,September,29,0
20240610,2024-06-10 12:56:01,2024,2,6,June,10,0
20240508,2024-05-08 19:46:36,2024,2,5,May,8,2
20240514,2024-05-14 08:31:08,2024,2,5,May,14,1
